cartodb_id,the_geom,number,borough,eachdate
2531,,4,BROOKLYN,2011-09-24
2532,,1,STATEN ISLAND,2011-09-24
2533,,2,QUEENS,2011-09-25
2534,,3,BRONX,2011-09-25
2535,,1,MANHATTAN,2011-09-25
2536,,2,BROOKLYN,2011-09-25
2537,,2,QUEENS,2011-09-26
2538,,11,BROOKLYN,2011-09-26
2539,,10,MANHATTAN,2011-09-26
2540,,2,BRONX,2011-09-26
2541,,23,BROOKLYN,2011-09-27
2542,,1,MANHATTAN,2011-09-27
2543,,7,BRONX,2011-09-27
2544,,2,STATEN ISLAND,2011-09-27
2545,,71,QUEENS,2011-09-27
2546,,6,QUEENS,2011-09-28
2547,,13,BROOKLYN,2011-09-28
2548,,3,MANHATTAN,2011-09-28
2549,,8,BRONX,2011-09-28
2550,,6,BROOKLYN,2011-09-29
2551,,2,STATEN ISLAND,2011-09-29
2552,,5,QUEENS,2011-09-29
2553,,24,MANHATTAN,2011-09-29
2554,,6,BRONX,2011-09-29
2555,,5,BRONX,2011-09-30
2556,,7,BROOKLYN,2011-09-30
2557,,6,QUEENS,2011-09-30
2558,,1,STATEN ISLAND,2011-09-30
2559,,4,MANHATTAN,2011-09-30
2560,,1,BRONX,2011-10-01
2561,,2,BROOKLYN,2011-10-01
2562,,4,BROOKLYN,2011-10-02
2563,,3,QUEENS,2011-10-02
2564,,1,BRONX,2011-10-02
2565,,8,BROOKLYN,2011-10-03
2566,,8,BRONX,2011-10-03
2567,,3,MANHATTAN,2011-10-03
2568,,1,STATEN ISLAND,2011-10-03
2569,,12,QUEENS,2011-10-03
2570,,1,STATEN ISLAND,2011-10-04
2571,,12,QUEENS,2011-10-04
2572,,8,BROOKLYN,2011-10-04
2573,,16,BRONX,2011-10-04
2574,,3,MANHATTAN,2011-10-04
2575,,1,STATEN ISLAND,2011-10-05
2576,,8,QUEENS,2011-10-05
2577,,18,BRONX,2011-10-05
2578,,19,BROOKLYN,2011-10-05
2579,,18,BRONX,2011-10-06
2580,,3,MANHATTAN,2011-10-06
2581,,11,QUEENS,2011-10-06
2582,,14,BROOKLYN,2011-10-06
2583,,4,MANHATTAN,2011-10-07
2584,,4,BRONX,2011-10-07
2585,,31,QUEENS,2011-10-07
2586,,11,BROOKLYN,2011-10-07
2587,,4,MANHATTAN,2011-10-08
2588,,9,QUEENS,2011-10-08
2589,,1,BRONX,2011-10-08
2590,,7,BROOKLYN,2011-10-09
2591,,2,QUEENS,2011-10-09
2592,,3,QUEENS,2011-10-10
2593,,5,BROOKLYN,2011-10-10
2594,,1,BRONX,2011-10-10
2595,,1,MANHATTAN,2011-10-10
2596,,12,BROOKLYN,2011-10-11
2597,,5,BRONX,2011-10-11
2598,,43,QUEENS,2011-10-11
2599,,4,MANHATTAN,2011-10-11
2600,,2,BRONX,2011-10-12
2601,,3,STATEN ISLAND,2011-10-12
2602,,3,BROOKLYN,2011-10-12
2603,,3,QUEENS,2011-10-12
2604,,24,BRONX,2011-10-13
2605,,2,MANHATTAN,2011-10-13
2606,,2,STATEN ISLAND,2011-10-13
2607,,12,QUEENS,2011-10-13
2608,,52,BROOKLYN,2011-10-13
2609,,27,BRONX,2011-10-14
2610,,18,QUEENS,2011-10-14
2611,,2,MANHATTAN,2011-10-14
2612,,1,STATEN ISLAND,2011-10-14
2613,,20,BROOKLYN,2011-10-14
2614,,1,BROOKLYN,2011-10-15
2615,,1,QUEENS,2011-10-15
2616,,1,BRONX,2011-10-15
2617,,1,MANHATTAN,2011-10-15
2618,,1,BROOKLYN,2011-10-16
2619,,3,QUEENS,2011-10-17
2620,,21,BRONX,2011-10-17
2621,,3,MANHATTAN,2011-10-17
2622,,2,STATEN ISLAND,2011-10-17
2623,,13,BROOKLYN,2011-10-17
2624,,97,QUEENS,2011-10-18
2625,,26,BRONX,2011-10-18
2626,,46,BROOKLYN,2011-10-18
2627,,40,BRONX,2011-10-19
2628,,6,MANHATTAN,2011-10-19
2629,,16,QUEENS,2011-10-19
2630,,12,BROOKLYN,2011-10-19
2631,,1,STATEN ISLAND,2011-10-19
2632,,1,QUEENS,2011-10-20
2633,,6,BROOKLYN,2011-10-20
2634,,3,MANHATTAN,2011-10-20
2635,,17,BRONX,2011-10-20
2636,,8,QUEENS,2011-10-21
2637,,6,STATEN ISLAND,2011-10-21
2638,,57,BRONX,2011-10-21
2639,,5,MANHATTAN,2011-10-21
2640,,34,BROOKLYN,2011-10-21
2641,,1,MANHATTAN,2011-10-22
2642,,4,QUEENS,2011-10-22
2643,,1,BRONX,2011-10-22
2644,,13,BROOKLYN,2011-10-22
2645,,1,MANHATTAN,2011-10-23
2646,,1,BROOKLYN,2011-10-23
2647,,2,QUEENS,2011-10-23
2648,,2,QUEENS,2011-10-24
2649,,4,BRONX,2011-10-24
2650,,2,STATEN ISLAND,2011-10-24
2651,,30,BROOKLYN,2011-10-24
2652,,15,BROOKLYN,2011-10-25
2653,,2,QUEENS,2011-10-25
2654,,1,MANHATTAN,2011-10-25
2655,,14,BRONX,2011-10-25
2656,,4,MANHATTAN,2011-10-26
2657,,9,BROOKLYN,2011-10-26
2658,,34,BRONX,2011-10-26
2659,,69,QUEENS,2011-10-26
2660,,34,BROOKLYN,2011-10-27
2661,,17,BRONX,2011-10-27
2662,,1,STATEN ISLAND,2011-10-27
2663,,9,QUEENS,2011-10-27
2664,,6,BROOKLYN,2011-10-28
2665,,2,BRONX,2011-10-28
2666,,5,QUEENS,2011-10-28
2667,,2,MANHATTAN,2011-10-28
2668,,2,BROOKLYN,2011-10-29
2669,,1,BROOKLYN,2011-10-30
2670,,2,BRONX,2011-10-30
2671,,3,MANHATTAN,2011-10-30
2672,,1,BRONX,2011-10-31
2673,,12,BROOKLYN,2011-10-31
2674,,2,MANHATTAN,2011-10-31
2675,,94,QUEENS,2011-10-31
2676,,15,BROOKLYN,2011-11-01
2677,,12,QUEENS,2011-11-01
2678,,7,BRONX,2011-11-01
2679,,22,BROOKLYN,2011-11-02
2680,,20,QUEENS,2011-11-02
2681,,23,BRONX,2011-11-02
2682,,5,MANHATTAN,2011-11-02
2683,,8,QUEENS,2011-11-03
2684,,16,MANHATTAN,2011-11-03
2685,,7,BROOKLYN,2011-11-03
2686,,8,BRONX,2011-11-03
2687,,1,STATEN ISLAND,2011-11-03
2688,,18,BROOKLYN,2011-11-04
2689,,10,MANHATTAN,2011-11-04
2690,,24,BRONX,2011-11-04
2691,,72,QUEENS,2011-11-04
2692,,4,BRONX,2011-11-05
2693,,1,MANHATTAN,2011-11-05
2694,,1,STATEN ISLAND,2011-11-05
2695,,9,BROOKLYN,2011-11-05
2696,,1,QUEENS,2011-11-06
2697,,9,BROOKLYN,2011-11-06
2698,,10,MANHATTAN,2011-11-07
2699,,87,QUEENS,2011-11-07
2700,,8,BROOKLYN,2011-11-07
2701,,11,BRONX,2011-11-07
2702,,1,STATEN ISLAND,2011-11-08
2703,,6,BROOKLYN,2011-11-08
2704,,2,QUEENS,2011-11-08
2705,,2,BRONX,2011-11-08
2706,,10,BRONX,2011-11-09
2707,,35,BROOKLYN,2011-11-09
2708,,3,STATEN ISLAND,2011-11-09
2709,,4,MANHATTAN,2011-11-09
2710,,4,QUEENS,2011-11-09
2711,,2,MANHATTAN,2011-11-10
2712,,30,BROOKLYN,2011-11-10
2713,,17,BRONX,2011-11-10
2714,,4,QUEENS,2011-11-10
2715,,6,BRONX,2011-11-11
2716,,10,BROOKLYN,2011-11-11
2717,,11,QUEENS,2011-11-11
2718,,8,BRONX,2011-11-12
2719,,3,MANHATTAN,2011-11-12
2720,,3,QUEENS,2011-11-12
2721,,8,MANHATTAN,2011-11-13
2722,,3,BROOKLYN,2011-11-13
2723,,2,QUEENS,2011-11-13
2724,,1,STATEN ISLAND,2011-11-13
2725,,6,QUEENS,2011-11-14
2726,,21,BROOKLYN,2011-11-14
2727,,3,MANHATTAN,2011-11-14
2728,,8,BRONX,2011-11-14
2729,,2,MANHATTAN,2011-11-15
2730,,55,BRONX,2011-11-15
2731,,18,BROOKLYN,2011-11-15
2732,,16,QUEENS,2011-11-15
2733,,24,BRONX,2011-11-16
2734,,56,MANHATTAN,2011-11-16
2735,,22,BROOKLYN,2011-11-16
2736,,1,STATEN ISLAND,2011-11-16
2737,,2,QUEENS,2011-11-16
2738,,32,BROOKLYN,2011-11-17
2739,,38,BRONX,2011-11-17
2740,,6,QUEENS,2011-11-17
2741,,7,MANHATTAN,2011-11-17
2742,,23,BROOKLYN,2011-11-18
2743,,4,MANHATTAN,2011-11-18
2744,,15,BRONX,2011-11-18
2745,,9,QUEENS,2011-11-18
2746,,8,BROOKLYN,2011-11-19
2747,,9,QUEENS,2011-11-19
2748,,5,BRONX,2011-11-19
2749,,2,QUEENS,2011-11-20
2750,,3,BROOKLYN,2011-11-20
2751,,10,MANHATTAN,2011-11-20
2752,,2,BRONX,2011-11-20
2753,,1,MANHATTAN,2011-11-21
2754,,1,STATEN ISLAND,2011-11-21
2755,,24,BROOKLYN,2011-11-21
2756,,1,QUEENS,2011-11-21
2757,,4,BRONX,2011-11-21
2758,,38,BROOKLYN,2011-11-22
2759,,2,MANHATTAN,2011-11-22
2760,,20,BRONX,2011-11-22
2761,,4,STATEN ISLAND,2011-11-22
2762,,5,QUEENS,2011-11-22
2763,,4,QUEENS,2011-11-23
2764,,7,BRONX,2011-11-23
2765,,3,MANHATTAN,2011-11-23
2766,,21,BROOKLYN,2011-11-23
2767,,6,STATEN ISLAND,2011-11-23
2768,,14,BROOKLYN,2011-11-24
2769,,5,BRONX,2011-11-24
2770,,1,QUEENS,2011-11-24
2771,,1,QUEENS,2011-11-25
2772,,6,BRONX,2011-11-25
2773,,28,BROOKLYN,2011-11-25
2774,,4,STATEN ISLAND,2011-11-25
2775,,8,BRONX,2011-11-26
2776,,4,BROOKLYN,2011-11-26
2777,,4,QUEENS,2011-11-26
2778,,1,BRONX,2011-11-27
2779,,12,MANHATTAN,2011-11-27
2780,,1,BROOKLYN,2011-11-27
2781,,10,MANHATTAN,2011-11-28
2782,,11,BROOKLYN,2011-11-28
2783,,2,BRONX,2011-11-28
2784,,2,STATEN ISLAND,2011-11-28
2785,,2,QUEENS,2011-11-28
2786,,2,QUEENS,2011-11-29
2787,,10,BROOKLYN,2011-11-29
2788,,2,BRONX,2011-11-29
2789,,1,STATEN ISLAND,2011-11-29
2790,,2,MANHATTAN,2011-11-29
2791,,7,STATEN ISLAND,2011-11-30
2792,,13,BRONX,2011-11-30
2793,,21,BROOKLYN,2011-11-30
2794,,4,QUEENS,2011-11-30
2795,,1,MANHATTAN,2011-11-30
2796,,21,BROOKLYN,2011-12-01
2797,,3,QUEENS,2011-12-01
2798,,3,STATEN ISLAND,2011-12-01
2799,,12,BRONX,2011-12-01
2800,,1,MANHATTAN,2011-12-01
2801,,3,QUEENS,2011-12-02
2802,,14,MANHATTAN,2011-12-02
2803,,2,STATEN ISLAND,2011-12-02
2804,,10,BROOKLYN,2011-12-02
2805,,16,BRONX,2011-12-02
2806,,11,MANHATTAN,2011-12-03
2807,,1,QUEENS,2011-12-03
2808,,1,MANHATTAN,2011-12-04
2809,,1,STATEN ISLAND,2011-12-04
2810,,5,BROOKLYN,2011-12-05
2811,,1,QUEENS,2011-12-05
2812,,3,MANHATTAN,2011-12-05
2813,,16,MANHATTAN,2011-12-06
2814,,6,QUEENS,2011-12-06
2815,,2,STATEN ISLAND,2011-12-06
2816,,5,BRONX,2011-12-06
2817,,58,BROOKLYN,2011-12-06
2818,,3,STATEN ISLAND,2011-12-07
2819,,10,BROOKLYN,2011-12-07
2820,,8,QUEENS,2011-12-07
2821,,14,BRONX,2011-12-07
2822,,8,MANHATTAN,2011-12-07
2823,,21,BROOKLYN,2011-12-08
2824,,2,MANHATTAN,2011-12-08
2825,,23,BRONX,2011-12-08
2826,,6,QUEENS,2011-12-08
2827,,23,BROOKLYN,2011-12-09
2828,,22,BRONX,2011-12-09
2829,,7,MANHATTAN,2011-12-09
2830,,1,QUEENS,2011-12-09
2831,,10,QUEENS,2011-12-10
2832,,1,MANHATTAN,2011-12-10
2833,,7,BROOKLYN,2011-12-10
2834,,2,BRONX,2011-12-10
2835,,3,BROOKLYN,2011-12-11
2836,,1,BRONX,2011-12-11
2837,,4,MANHATTAN,2011-12-11
2838,,12,BRONX,2011-12-12
2839,,3,QUEENS,2011-12-12
2840,,15,BROOKLYN,2011-12-12
2841,,9,MANHATTAN,2011-12-12
2842,,21,BRONX,2011-12-13
2843,,9,QUEENS,2011-12-13
2844,,2,MANHATTAN,2011-12-13
2845,,18,BROOKLYN,2011-12-13
2846,,20,BRONX,2011-12-14
2847,,4,QUEENS,2011-12-14
2848,,11,BROOKLYN,2011-12-14
2849,,1,MANHATTAN,2011-12-14
2850,,1,MANHATTAN,2011-12-15
2851,,19,BRONX,2011-12-15
2852,,5,QUEENS,2011-12-15
2853,,22,BROOKLYN,2011-12-15
2854,,29,BROOKLYN,2011-12-16
2855,,2,QUEENS,2011-12-16
2856,,22,BRONX,2011-12-16
2857,,1,STATEN ISLAND,2011-12-16
2858,,1,MANHATTAN,2011-12-16
2859,,5,BROOKLYN,2011-12-17
2860,,2,MANHATTAN,2011-12-17
2861,,8,BRONX,2011-12-17
2862,,1,STATEN ISLAND,2011-12-17
2863,,2,QUEENS,2011-12-17
2864,,1,MANHATTAN,2011-12-18
2865,,2,QUEENS,2011-12-18
2866,,7,BRONX,2011-12-19
2867,,27,QUEENS,2011-12-19
2868,,12,MANHATTAN,2011-12-19
2869,,8,BROOKLYN,2011-12-19
2870,,46,BROOKLYN,2011-12-20
2871,,30,BRONX,2011-12-20
2872,,1,STATEN ISLAND,2011-12-20
2873,,3,MANHATTAN,2011-12-20
2874,,4,QUEENS,2011-12-20
2875,,2,STATEN ISLAND,2011-12-21
2876,,4,BRONX,2011-12-21
2877,,3,MANHATTAN,2011-12-21
2878,,5,QUEENS,2011-12-21
2879,,48,BROOKLYN,2011-12-21
2880,,28,BRONX,2011-12-22
2881,,10,QUEENS,2011-12-22
2882,,4,STATEN ISLAND,2011-12-22
2883,,32,BROOKLYN,2011-12-22
2884,,4,MANHATTAN,2011-12-22
2885,,5,BRONX,2011-12-23
2886,,4,STATEN ISLAND,2011-12-23
2887,,6,BROOKLYN,2011-12-23
2888,,4,MANHATTAN,2011-12-23
2889,,1,QUEENS,2011-12-24
2890,,1,BRONX,2011-12-24
2891,,1,STATEN ISLAND,2011-12-24
2892,,3,BROOKLYN,2011-12-24
2893,,1,MANHATTAN,2011-12-24
2894,,10,BROOKLYN,2011-12-26
2895,,1,QUEENS,2011-12-26
2896,,1,MANHATTAN,2011-12-26
2897,,2,STATEN ISLAND,2011-12-27
2898,,5,MANHATTAN,2011-12-27
2899,,22,BROOKLYN,2011-12-27
2900,,10,QUEENS,2011-12-27
2901,,3,BRONX,2011-12-27
2902,,15,BRONX,2011-12-28
2903,,8,BROOKLYN,2011-12-28
2904,,4,MANHATTAN,2011-12-28
2905,,6,QUEENS,2011-12-28
2906,,5,MANHATTAN,2011-12-29
2907,,4,QUEENS,2011-12-29
2908,,27,BRONX,2011-12-29
2909,,6,BROOKLYN,2011-12-29
2910,,1,STATEN ISLAND,2011-12-29
2911,,15,BROOKLYN,2011-12-30
2912,,6,BRONX,2011-12-30
2913,,5,QUEENS,2011-12-30
2914,,3,MANHATTAN,2011-12-30
2915,,5,MANHATTAN,2011-12-31
2916,,1,BROOKLYN,2011-12-31
2917,,1,QUEENS,2011-12-31
2918,,1,BRONX,2012-01-01
2919,,18,MANHATTAN,2012-01-01
2920,,8,BROOKLYN,2012-01-02
2921,,7,MANHATTAN,2012-01-02
2922,,1,QUEENS,2012-01-02
2923,,14,BROOKLYN,2012-01-03
2924,,4,MANHATTAN,2012-01-03
2925,,1,BRONX,2012-01-03
2926,,2,QUEENS,2012-01-03
2927,,27,BROOKLYN,2012-01-04
2928,,12,MANHATTAN,2012-01-04
2929,,4,BRONX,2012-01-04
2930,,1,QUEENS,2012-01-04
2931,,1,STATEN ISLAND,2012-01-05
2932,,16,BRONX,2012-01-05
2933,,6,MANHATTAN,2012-01-05
2934,,3,QUEENS,2012-01-05
2935,,22,BROOKLYN,2012-01-05
2936,,3,BROOKLYN,2012-01-06
2937,,2,QUEENS,2012-01-06
2938,,7,MANHATTAN,2012-01-06
2939,,2,BRONX,2012-01-06
2940,,2,STATEN ISLAND,2012-01-06
2941,,6,BROOKLYN,2012-01-07
2942,,4,BRONX,2012-01-07
2943,,9,MANHATTAN,2012-01-07
2944,,2,QUEENS,2012-01-08
2945,,5,MANHATTAN,2012-01-08
2946,,1,BRONX,2012-01-09
2947,,32,BROOKLYN,2012-01-09
2948,,3,QUEENS,2012-01-09
2949,,10,MANHATTAN,2012-01-09
2950,,17,MANHATTAN,2012-01-10
2951,,4,BRONX,2012-01-10
2952,,13,BROOKLYN,2012-01-10
2953,,19,QUEENS,2012-01-10
2954,,2,MANHATTAN,2012-01-11
2955,,1,BRONX,2012-01-11
2956,,28,BROOKLYN,2012-01-11
2957,,13,QUEENS,2012-01-11
2958,,5,QUEENS,2012-01-12
2959,,7,BRONX,2012-01-12
2960,,3,MANHATTAN,2012-01-12
2961,,18,BROOKLYN,2012-01-12
2962,,3,QUEENS,2012-01-13
2963,,4,MANHATTAN,2012-01-13
2964,,22,BROOKLYN,2012-01-13
2965,,3,BRONX,2012-01-14
2966,,1,BROOKLYN,2012-01-14
2967,,5,MANHATTAN,2012-01-14
2968,,8,MANHATTAN,2012-01-15
2969,,1,BROOKLYN,2012-01-15
2970,,8,BROOKLYN,2012-01-16
2971,,2,QUEENS,2012-01-16
2972,,17,MANHATTAN,2012-01-17
2973,,16,BROOKLYN,2012-01-17
2974,,3,QUEENS,2012-01-17
2975,,2,BRONX,2012-01-17
2976,,10,BROOKLYN,2012-01-18
2977,,10,MANHATTAN,2012-01-18
2978,,22,BRONX,2012-01-18
2979,,4,QUEENS,2012-01-18
2980,,1,QUEENS,2012-01-19
2981,,2,BRONX,2012-01-19
2982,,12,BROOKLYN,2012-01-19
2983,,1,MANHATTAN,2012-01-19
2984,,3,STATEN ISLAND,2012-01-19
2985,,2,BRONX,2012-01-20
2986,,3,QUEENS,2012-01-20
2987,,23,BROOKLYN,2012-01-20
2988,,2,STATEN ISLAND,2012-01-20
2989,,1,STATEN ISLAND,2012-01-21
2990,,2,MANHATTAN,2012-01-21
2991,,1,BROOKLYN,2012-01-21
2992,,7,BROOKLYN,2012-01-22
2993,,2,MANHATTAN,2012-01-22
2994,,2,QUEENS,2012-01-22
2995,,2,BRONX,2012-01-22
2996,,4,QUEENS,2012-01-23
2997,,7,BROOKLYN,2012-01-23
2998,,3,BRONX,2012-01-23
2999,,3,MANHATTAN,2012-01-23
3000,,32,BROOKLYN,2012-01-24
3001,,2,QUEENS,2012-01-24
3002,,6,MANHATTAN,2012-01-24
3003,,1,STATEN ISLAND,2012-01-24
3004,,1,BRONX,2012-01-24
3005,,12,BROOKLYN,2012-01-25
3006,,4,MANHATTAN,2012-01-25
3007,,1,STATEN ISLAND,2012-01-25
3008,,16,QUEENS,2012-01-25
3009,,6,BRONX,2012-01-25
3010,,1,BRONX,2012-01-26
3011,,8,QUEENS,2012-01-26
3012,,32,BROOKLYN,2012-01-26
3013,,3,MANHATTAN,2012-01-26
3014,,6,MANHATTAN,2012-01-27
3015,,21,BRONX,2012-01-27
3016,,14,BROOKLYN,2012-01-27
3017,,4,QUEENS,2012-01-27
3018,,1,STATEN ISLAND,2012-01-28
3019,,2,BRONX,2012-01-28
3020,,5,MANHATTAN,2012-01-28
3021,,2,QUEENS,2012-01-28
3022,,14,BROOKLYN,2012-01-28
3023,,5,MANHATTAN,2012-01-29
3024,,1,BRONX,2012-01-29
3025,,4,BROOKLYN,2012-01-29
3026,,4,QUEENS,2012-01-30
3027,,9,MANHATTAN,2012-01-30
3028,,8,BRONX,2012-01-30
3029,,8,BROOKLYN,2012-01-30
3030,,2,STATEN ISLAND,2012-01-30
3031,,8,BROOKLYN,2012-01-31
3032,,5,BRONX,2012-01-31
3033,,1,STATEN ISLAND,2012-01-31
3034,,4,QUEENS,2012-01-31
3035,,5,MANHATTAN,2012-02-01
3036,,7,BRONX,2012-02-01
3037,,2,QUEENS,2012-02-01
3038,,2,STATEN ISLAND,2012-02-01
3039,,16,BROOKLYN,2012-02-01
3040,,6,QUEENS,2012-02-02
3041,,11,BROOKLYN,2012-02-02
3042,,10,BRONX,2012-02-02
3043,,5,QUEENS,2012-02-03
3044,,6,MANHATTAN,2012-02-03
3045,,16,BRONX,2012-02-03
3046,,10,STATEN ISLAND,2012-02-03
3047,,10,BROOKLYN,2012-02-03
3048,,2,MANHATTAN,2012-02-04
3049,,6,STATEN ISLAND,2012-02-04
3050,,10,BROOKLYN,2012-02-04
3051,,4,BRONX,2012-02-04
3052,,2,BROOKLYN,2012-02-05
3053,,1,QUEENS,2012-02-05
3054,,1,BRONX,2012-02-05
3055,,16,BROOKLYN,2012-02-06
3056,,1,STATEN ISLAND,2012-02-06
3057,,19,QUEENS,2012-02-06
3058,,11,BRONX,2012-02-06
3059,,7,MANHATTAN,2012-02-06
3060,,3,QUEENS,2012-02-07
3061,,4,BRONX,2012-02-07
3062,,13,BROOKLYN,2012-02-07
3063,,3,MANHATTAN,2012-02-07
3064,,15,BROOKLYN,2012-02-08
3065,,2,MANHATTAN,2012-02-08
3066,,1,QUEENS,2012-02-08
3067,,43,BRONX,2012-02-08
3068,,34,BRONX,2012-02-09
3069,,10,MANHATTAN,2012-02-09
3070,,4,QUEENS,2012-02-09
3071,,5,BROOKLYN,2012-02-09
3072,,1,STATEN ISLAND,2012-02-09
3073,,6,QUEENS,2012-02-10
3074,,24,BROOKLYN,2012-02-10
3075,,5,MANHATTAN,2012-02-10
3076,,27,BRONX,2012-02-10
3077,,1,MANHATTAN,2012-02-11
3078,,19,BROOKLYN,2012-02-11
3079,,3,BRONX,2012-02-11
3080,,2,QUEENS,2012-02-11
3081,,1,BROOKLYN,2012-02-12
3082,,2,BRONX,2012-02-12
3083,,10,BROOKLYN,2012-02-13
3084,,9,QUEENS,2012-02-13
3085,,14,BRONX,2012-02-13
3086,,7,STATEN ISLAND,2012-02-14
3087,,3,MANHATTAN,2012-02-14
3088,,8,BROOKLYN,2012-02-14
3089,,6,BRONX,2012-02-14
3090,,5,QUEENS,2012-02-14
3091,,8,BRONX,2012-02-15
3092,,8,STATEN ISLAND,2012-02-15
3093,,4,BROOKLYN,2012-02-15
3094,,1,QUEENS,2012-02-15
3095,,9,MANHATTAN,2012-02-16
3096,,10,QUEENS,2012-02-16
3097,,11,BROOKLYN,2012-02-16
3098,,5,BRONX,2012-02-16
3099,,1,BRONX,2012-02-17
3100,,5,STATEN ISLAND,2012-02-17
3101,,4,QUEENS,2012-02-17
3102,,1,BROOKLYN,2012-02-17
3103,,2,MANHATTAN,2012-02-17
3104,,4,BROOKLYN,2012-02-18
3105,,2,MANHATTAN,2012-02-18
3106,,1,STATEN ISLAND,2012-02-18
3107,,1,BRONX,2012-02-19
3108,,2,BROOKLYN,2012-02-19
3109,,7,MANHATTAN,2012-02-19
3110,,1,QUEENS,2012-02-20
3111,,3,BROOKLYN,2012-02-20
3112,,3,BRONX,2012-02-20
3113,,1,STATEN ISLAND,2012-02-20
3114,,8,MANHATTAN,2012-02-21
3115,,3,QUEENS,2012-02-21
3116,,1,BRONX,2012-02-21
3117,,11,BROOKLYN,2012-02-21
3118,,4,MANHATTAN,2012-02-22
3119,,10,QUEENS,2012-02-22
3120,,15,BROOKLYN,2012-02-22
3121,,9,BRONX,2012-02-22
3122,,15,BRONX,2012-02-23
3123,,2,STATEN ISLAND,2012-02-23
3124,,7,QUEENS,2012-02-23
3125,,2,MANHATTAN,2012-02-23
3126,,10,BROOKLYN,2012-02-23
3127,,9,QUEENS,2012-02-24
3128,,6,MANHATTAN,2012-02-24
3129,,12,BROOKLYN,2012-02-24
3130,,1,MANHATTAN,2012-02-25
3131,,5,QUEENS,2012-02-25
3132,,4,BRONX,2012-02-25
3133,,2,BROOKLYN,2012-02-25
3134,,4,BRONX,2012-02-26
3135,,7,QUEENS,2012-02-26
3136,,4,MANHATTAN,2012-02-26
3137,,3,BROOKLYN,2012-02-26
3138,,11,BRONX,2012-02-27
3139,,7,BROOKLYN,2012-02-27
3140,,9,QUEENS,2012-02-27
3141,,7,MANHATTAN,2012-02-27
3142,,3,BRONX,2012-02-28
3143,,9,MANHATTAN,2012-02-28
3144,,3,BROOKLYN,2012-02-28
3145,,3,QUEENS,2012-02-28
3146,,6,BROOKLYN,2012-02-29
3147,,5,BRONX,2012-02-29
3148,,3,MANHATTAN,2012-02-29
3149,,7,QUEENS,2012-02-29
3150,,1,BRONX,2012-03-01
3151,,14,BROOKLYN,2012-03-01
3152,,5,MANHATTAN,2012-03-01
3153,,1,STATEN ISLAND,2012-03-01
3154,,6,QUEENS,2012-03-01
3155,,5,BROOKLYN,2012-03-02
3156,,8,QUEENS,2012-03-02
3157,,4,MANHATTAN,2012-03-02
3158,,5,MANHATTAN,2012-03-03
3159,,1,BROOKLYN,2012-03-03
3160,,2,QUEENS,2012-03-03
3161,,2,BRONX,2012-03-04
3162,,7,QUEENS,2012-03-04
3163,,7,BROOKLYN,2012-03-04
3164,,19,MANHATTAN,2012-03-04
3165,,3,BRONX,2012-03-05
3166,,1,MANHATTAN,2012-03-05
3167,,7,QUEENS,2012-03-05
3168,,17,BROOKLYN,2012-03-05
3169,,1,STATEN ISLAND,2012-03-05
3170,,1,STATEN ISLAND,2012-03-06
3171,,1,BRONX,2012-03-06
3172,,4,MANHATTAN,2012-03-06
3173,,25,BROOKLYN,2012-03-06
3174,,4,QUEENS,2012-03-06
3175,,4,MANHATTAN,2012-03-07
3176,,2,STATEN ISLAND,2012-03-07
3177,,2,BRONX,2012-03-07
3178,,5,BROOKLYN,2012-03-07
3179,,5,QUEENS,2012-03-07
3180,,7,MANHATTAN,2012-03-08
3181,,7,QUEENS,2012-03-08
3182,,1,STATEN ISLAND,2012-03-08
3183,,17,BROOKLYN,2012-03-08
3184,,7,MANHATTAN,2012-03-09
3185,,14,QUEENS,2012-03-09
3186,,7,BRONX,2012-03-09
3187,,9,BROOKLYN,2012-03-09
3188,,3,BROOKLYN,2012-03-10
3189,,2,QUEENS,2012-03-10
3190,,30,BRONX,2012-03-10
3191,,1,BROOKLYN,2012-03-11
3192,,5,MANHATTAN,2012-03-11
3193,,10,MANHATTAN,2012-03-12
3194,,7,QUEENS,2012-03-12
3195,,3,BRONX,2012-03-12
3196,,7,BROOKLYN,2012-03-12
3197,,10,BROOKLYN,2012-03-13
3198,,2,BRONX,2012-03-13
3199,,1,STATEN ISLAND,2012-03-13
3200,,3,QUEENS,2012-03-13
3201,,15,MANHATTAN,2012-03-13
3202,,8,BRONX,2012-03-14
3203,,16,QUEENS,2012-03-14
3204,,1,STATEN ISLAND,2012-03-14
3205,,2,MANHATTAN,2012-03-14
3206,,19,BROOKLYN,2012-03-14
3207,,36,BROOKLYN,2012-03-15
3208,,15,STATEN ISLAND,2012-03-15
3209,,13,QUEENS,2012-03-15
3210,,7,BRONX,2012-03-15
3211,,6,MANHATTAN,2012-03-15
3212,,2,MANHATTAN,2012-03-16
3213,,19,BROOKLYN,2012-03-16
3214,,12,BRONX,2012-03-16
3215,,7,QUEENS,2012-03-16
3216,,6,QUEENS,2012-03-17
3217,,2,MANHATTAN,2012-03-17
3218,,9,BROOKLYN,2012-03-17
3219,,12,MANHATTAN,2012-03-18
3220,,2,BROOKLYN,2012-03-18
3221,,4,QUEENS,2012-03-18
3222,,16,BROOKLYN,2012-03-19
3223,,9,MANHATTAN,2012-03-19
3224,,8,QUEENS,2012-03-19
